SampleID	k__Bacteria|Other|Other	k__Bacteria|p__Actinobacteria|Other	k__Bacteria|p__Actinobacteria|c__Actinobacteria	k__Bacteria|p__Actinobacteria|c__Coriobacteriia	k__Bacteria|p__Actinobacteria|c__Thermoleophilia	k__Bacteria|p__Bacteroidetes|Other	k__Bacteria|p__Bacteroidetes|c__	k__Bacteria|p__Bacteroidetes|c__Bacteroidia	k__Bacteria|p__Bacteroidetes|c__Cytophagia	k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	k__Bacteria|p__Cyanobacteria|c__4C0d-2	k__Bacteria|p__Cyanobacteria|c__Chloroplast	k__Bacteria|p__Cyanobacteria|c__Nostocophycideae	k__Bacteria|p__Firmicutes|Other	k__Bacteria|p__Firmicutes|c__Bacilli	k__Bacteria|p__Firmicutes|c__Clostridia	k__Bacteria|p__Firmicutes|c__Erysipelotrichi	k__Bacteria|p__Fusobacteria|c__Fusobacteriia	k__Bacteria|p__Gemmatimonadetes|c__Gemm-1	k__Bacteria|p__Lentisphaerae|c__[Lentisphaeria]	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	k__Bacteria|p__Spirochaetes|c__[Brachyspirae]	k__Bacteria|p__Synergistetes|c__Synergistia	k__Bacteria|p__TM7|c__TM7-3	k__Bacteria|p__Tenericutes|c__Mollicutes	k__Bacteria|p__Tenericutes|c__RF3	k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	k__Bacteria|p__WPS-2|c__	k__Bacteria|p__[Thermi]|c__Deinococci
H160VQWN.03	0.0	0.0	0.0296676685691	0.00865205592806	0.0	1.21688550324e-05	0.0	0.151672609124	0.0	0.0	0.0	0.0	0.0	0.0	0.135926110712	0.546113876145	0.00756902783017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.120386482836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160RS7M.03	0.0	0.0	0.000552592580189	0.000142334452473	0.0	0.0	0.0	0.00012558922277	0.0	0.0	0.0	0.0	0.0	8.37261485134e-06	0.00991317598399	0.00224386078016	0.0	0.0	0.0	0.0	0.0	0.0	8.37261485134e-06	6.69809188108e-05	0.986938720832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160WCJF.03	0.000716015583869	0.0	0.15762872486	0.0130567547647	0.0	0.000105296409392	0.0	0.238685900811	0.0	0.0	0.0	0.0	0.0	2.10592818785e-05	0.00141097188586	0.512267031694	0.00103190481205	0.00141097188586	0.0	0.0	0.00956091397283	0.0385806044014	0.00501210908708	2.10592818785e-05	0.0204906812678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160V1LW.03	0.0	0.0	0.441264695188	0.0111653132954	0.0	0.0	0.0	0.0706732517271	0.0	0.0	0.0	0.0	0.0	0.0	0.134195855048	0.258014180099	0.00193915888983	0.0	0.0	0.0	4.54490364804e-05	0.0121954914556	1.51496788268e-05	0.00033329293419	0.070158162647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160R60V.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160R2CL.03	0.0	0.0	0.000179278404422	1.49398670352e-05	0.0	0.0	0.0	0.423395831777	0.0	0.0	0.0	0.0	0.0	0.0	0.000418316276985	0.0114663479495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.564525285725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160T69S.03	0.0	0.0	0.527494203551	0.0	0.0	0.0	0.0	8.07465596198e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0225282901339	0.266244477512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.183652282244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160SMPK.03	1.00534845377e-05	0.0	0.0795230626935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0103751960429	0.0581091406281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.851982547151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160RCMV.03	1.95817341584e-05	0.0	0.239700007833	0.0	0.0	0.0	0.0	3.91634683168e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.22056865356	0.395766429075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14390616433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160QRK4.03	8.67889812709e-05	0.0	0.139383103921	0.0	0.0	0.000156220166288	0.0	0.215254031348	0.0	0.0	0.0	0.0	0.0	0.0	0.112166079395	0.0665845064311	0.00315911891826	0.0	0.0	0.0	0.0	0.000729027442676	0.0	0.0	0.462481123397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160R7SL.03	0.0	0.0	0.0299019452624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0654718554405	0.258066559007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.64655964029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160R9GC.03	1.16694284314e-05	0.0	0.263402338553	0.0	0.0	0.0	0.0	2.33388568628e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0896678880668	0.0585455224403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.588349242654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160R5Y2.03	0.0	0.0	0.00144245524297	1.02301790281e-05	0.0	0.0	0.0	0.176501278772	0.0	0.0	0.0	0.0	0.0	1.02301790281e-05	0.0372583120205	0.106506393862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.678271099744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160T6BP.03	0.0	0.0	0.373034253786	0.0	0.0	0.0	0.0	0.000469673657786	0.0	0.0	0.0	0.0	0.0	0.0	0.013717709936	0.482095716252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.23912867439e-05	0.130650255081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160SNGS.03	0.0	0.0	0.0362380464777	0.0	0.0	0.0	0.0	3.47107724882e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.219805966782	8.67769312206e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.743834499037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160R330.03	0.0	0.0	0.017941759586	1.40609401145e-05	0.0	0.0	0.0	0.424696635217	0.0	0.0	0.0	0.0	0.0	0.0	0.0599417877079	0.142521689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.354884067549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160R3Z0.03	0.0	0.0	8.16000870401e-05	0.0	0.0	0.0	0.0	0.266469617568	0.0	0.0	0.0	0.0	0.0	0.0	0.00815094202767	0.247266397084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000117866792391	0.477686909533	0.0	0.0	0.0	0.000226666908445	0.0	0.0	0.0	0.0
F160TXS5.03	0.0	0.0	0.0732588649824	0.0149936277082	0.0	2.99872554164e-05	0.0	0.215878251743	0.0	0.0	0.0	0.0	0.0	0.0	0.00235399955019	0.66496738886	7.49681385411e-05	0.00761676287578	0.0	0.0	0.0	0.00514281430392	0.0	0.0135992203314	0.00208411425144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160V7FY.03	0.0	0.0	0.126309723386	0.00183361274099	0.0	0.0	0.0	0.0729079351774	0.0	0.0	0.0	0.0	0.0	0.0	0.00700265437273	0.7776788209	0.000192092763342	0.0	0.0	0.0	0.0	0.0055881531154	0.0	0.00314333612741	0.0053436714166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160R0ZK.03	5.02260170768e-05	8.37100284614e-05	0.697840281266	0.0246274903733	0.0	0.0	0.0	0.00726603047045	0.0	0.0	0.0	0.0	0.0	0.0	0.00570902394107	0.242926502595	0.0	0.0	0.0	0.0	3.34840113846e-05	0.0	0.00314749707015	0.000217646074	0.0180981081534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160V014.03	0.0	0.0	0.046728690573	0.00164092373468	0.0	0.0	0.0	0.159545960919	0.0	0.0	0.0	0.0	0.0	0.0	0.0122391834523	0.753138831181	1.50543461897e-05	0.0	0.0	0.0	0.0	0.0107036401409	0.0	0.00636798843826	0.00961972721525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160QT1J.03	0.0	0.0	0.579559664166	0.0251094140765	0.0	0.0	0.0	0.000200964630225	0.0	0.0	0.0	0.0	0.0	0.0	0.00324892818864	0.369294837442	0.0	0.0	0.0	0.0	0.0	0.0	0.0021994462308	4.46588067167e-05	0.0203420864594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160QS16.03	0.0	0.0	0.00995566138435	0.0	0.0	0.0	0.0	0.000882666885623	0.0	0.0	0.0	0.0	0.0	6.15814106248e-05	0.00184744231875	0.0809590278348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.906293620166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160SNND.03	0.0	0.0	0.0327023670643	0.00417717231777	0.0	0.0	0.0	0.218680615663	0.0	0.0	0.0	0.0	0.0	0.0	0.0109885974485	0.630019192413	0.000846724118466	0.0	0.0	0.0	0.0	0.0155420915967	0.0	0.0745869867911	0.0123998043126	0.0	0.0	0.0	0.0	0.0	5.64482745644e-05	0.0	0.0
C160RT17.03	0.0	0.0	0.162396002969	0.000420973334663	0.0	0.0	0.0	0.0939213666124	0.0	0.0	0.0	0.0	0.0	0.0	0.312328979583	0.364596142555	0.0028027961492	0.0	0.0	0.0	0.0	1.1078245649e-05	3.32347369471e-05	0.00011078245649	0.063378643358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160SN5R.03	2.32731334947e-05	0.0	0.326126419661	0.00451498789797	0.0	0.0	0.0	0.0606497858872	0.0	0.0	0.0	0.0	0.0	0.0	0.290518525414	0.301503444424	0.000256004468442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0164075591138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160V993.03	0.0	0.0	0.531715990916	0.0280100702452	0.0	0.0	0.0	0.107374870161	0.0	0.0	0.0	0.0	0.0	0.0	0.109346666432	0.196017675745	0.00153166317494	0.0	0.0	0.0	0.0	0.00788718508477	3.52106476999e-05	0.0	0.0179222196792	0.0	0.0	0.000158447914649	0.0	0.0	0.0	0.0	0.0
C160SM77.03	0.0	0.0	0.00319642175312	6.54557355588e-05	0.0	0.0	0.0	0.00054546446299	0.0	0.0	0.0	0.0	0.0	0.0	0.690678012327	0.00219276714122	1.09092892598e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30331096929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160SFZY.03	0.0	0.0	0.0672715012567	0.00117697541838	0.0	0.0	0.0	0.405075706492	0.0	0.0	0.0	0.0	0.0	0.0	0.0847054496414	0.425709556795	0.000159382087905	0.0	0.0	0.0	0.0	1.22601606081e-05	0.0	0.0	0.0158891681481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160RXXR.03	0.0	0.0	0.00349935221915	6.67815308998e-05	0.0	0.0	0.0	0.000213700898879	0.0	0.0	0.0	0.0	0.0	0.0	0.117228299342	0.00480827022479	0.0	0.0	0.0	0.0	0.0	0.00017363198034	0.0	0.0	0.874009963804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160S6MM.03	0.0	0.0	0.00180372123428	1.21055116394e-05	0.0	0.0	0.0	3.63165349183e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.240827048555	0.00646434321547	0.0	0.0	0.0	0.0	3.63165349183e-05	0.0	0.0	0.0	0.750820148414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160S314.03	0.0	0.0	0.00346869989201	0.000196341503321	0.0	0.0	0.0	0.00101443110049	0.0	0.0	0.0	0.0	0.0	0.0	0.293628718217	0.000932622140777	4.90853758304e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.70071010177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160RZQN.03	0.0	0.0	0.000186649868179	2.33312335223e-05	0.0	0.0	0.0	0.000711602622431	0.0	0.0	0.0	0.0	0.0	0.0	0.00471290917151	0.00302139474114	0.0	0.0	0.0	0.0	0.0	4.66624670446e-05	0.0	4.66624670446e-05	0.991250787429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160S1P5.03	0.0	0.0	0.00214299629846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.576959542827	2.59757127086e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.420871485161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160S4KP.03	0.0	0.0	0.000639636118119	0.0	0.0	0.0	0.0	7.10706797911e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.169201520913	0.000533030098433	0.0	0.0	0.0	0.0	0.000142141359582	0.0	0.0	0.0	0.829412600832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160SMG3.03	0.0	0.0	0.00352561305524	1.74535299764e-05	0.0	0.0	0.0	5.23605899293e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.788829740815	0.000401431189458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20717340082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160SNKH.03	0.0	0.0	0.0255957759205	1.41179128078e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.678817483623	2.82358256155e-05	1.41179128078e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.295530268805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160SQRL.03	0.0	0.0	0.213297253673	2.37366184813e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.37366184813e-05	0.0263951197512	0.442284412163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.317975741176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160RVT0.03	0.0	0.0	0.00108588938803	0.0	0.0	0.0	0.0	0.000104126379675	0.0	0.0	0.0	0.0	0.0	0.0	0.99712908696	0.00119001576771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00049088150418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160QXJD.03	0.0	0.0	0.00121623676076	0.0	0.0	0.0	0.0	0.823594993159	0.0	0.0	0.0	0.0	0.0	0.0	0.160340546293	0.013936046217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000912177570567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160QVXH.03	0.0	0.0	0.000180874346591	5.42623039774e-05	0.0	0.0	0.0	0.986126937616	0.0	0.0	0.0	0.0	0.0	0.0	0.000542623039774	0.00126612042614	3.61748693183e-05	0.0	0.0	0.0	0.0	3.61748693183e-05	0.0	0.0	0.000976721471594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0107801110568
D160SKPB.03	0.0	0.0	5.66612366315e-05	0.0	0.0	0.0	0.0	0.000538281747999	0.0	0.0	0.0	0.0	0.0	0.0	0.998498477229	0.000736596076209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.49918549472e-05	8.49918549472e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160RCLY.03	0.0	0.0	0.00416411512554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.984690753215	0.00159216166565	0.0	0.0	0.0	0.0	0.00195958358849	0.0	0.0	0.0	0.00759338640539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160QMKM.03	0.0	0.0	1.29087224237e-05	0.0	0.0	0.0	0.0	1.29087224237e-05	0.0	0.00051634889695	0.0	0.0	0.0	0.0	0.999444924936	1.29087224237e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160RMKX.03	2.31824925816e-05	0.0	0.00229506676558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.31824925816e-05	0.580350519288	0.215689910979	0.0	0.0	0.0	0.0	0.0	2.31824925816e-05	0.0	0.0	0.20159495549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160P1NJ.03	0.0	0.0	0.105923254378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00913019462586	0.836143873672	0.0	0.0	0.0	0.0	0.0	3.24917958216e-05	0.0	0.000974753874647	0.0477629398577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.24917958216e-05
J160P7JC.03	0.000186297797029	0.0	0.0674165152997	0.000675329514228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0282474034745	0.79341903032	0.0101765171627	0.0	0.0	0.0	0.0	0.000209585021657	0.0	0.0	0.0996693214103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160P4QT.03	0.000186289120715	0.0	0.00115913230667	4.13975823812e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.06987911906e-05	0.100513330022	0.426167411823	0.0	0.0	0.0	0.0	0.0	4.13975823812e-05	0.0	0.0	0.471808246398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.20963735718e-05
H160P2WX.03	5.48952872396e-05	0.0	0.00268986907474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.74476436198e-05	0.0775670408695	0.644031509895	0.0	0.0	0.0	0.0	8.23429308594e-05	0.000192133505339	0.0	0.0	0.275354760794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160P1L3.03	6.50985157538e-05	0.0	0.0361513757486	2.16995052513e-05	0.0	0.0	0.0	2.16995052513e-05	0.0	0.0	0.0	0.0	0.0	0.000520788126031	0.132822671643	0.706883083066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.16995052513e-05	0.123491884385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160PFNM.03	4.75002968769e-05	0.0	0.0931005818786	0.247880299252	0.0	0.0	0.0	0.000973756085976	0.0	0.0	0.0	0.0	0.0	0.0	0.118750742192	0.463484146776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0757629735186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160PP43.03	0.0	0.0	0.0624558927311	0.0	0.0	0.0	0.0	0.00134086097389	0.0	0.0	0.0	0.000188191013879	0.0	0.0	0.206963067514	0.595059985886	0.0	0.0	0.0	0.0	0.0	0.0014820042343	0.000870383439191	0.0	0.131592566455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.70477534698e-05
J160PSM7.03	0.0	0.0	0.0401036927673	0.00195711514361	0.0	0.0	0.0	0.111246545005	0.0	0.0	0.0	0.0	0.0	0.0	0.00238630706107	0.809558962386	0.00271249291833	0.000274682827173	0.0	0.0	0.0	6.86707067932e-05	0.0	0.0	0.0316743635084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.71676766983e-05
G160RLK2.03	0.0	0.0	0.0968524251806	0.0344685242518	0.0	0.0	0.0	0.0833333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.00371517027864	0.732920536636	0.0247936016512	0.0	0.0	0.0	0.0	0.0	0.0	0.00565015479876	0.01826625387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160P1GG.03	2.37428177976e-05	0.0	0.0189942542381	0.00553207654684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.74856355952e-05	0.113918039793	0.624578564984	0.0	0.0	0.0	0.0	0.0	4.74856355952e-05	0.0	0.0	0.236858350349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160RJF0.03	5.18658748476e-05	0.0	0.0762947019009	0.0106065714063	0.0	0.0	0.0	0.00230803143072	0.0	0.0	0.0	0.0	0.0	0.0	0.0070796919167	0.8681310132	0.0121625476518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0233655766189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160PQ1Z.03	0.000381732370905	0.0	0.0329677956691	0.173688228762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.257946973903	0.238999167129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000104108828429	0.295911993337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160RJD1.03	0.000378583017847	0.0	0.0871011357491	0.00175770686858	0.0	0.0	0.0	2.7041644132e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00365062195782	0.888318009735	0.00386695511087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0148999459167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160PL6B.03	0.0	0.0	0.0313500077676	0.000528196364766	0.0	0.0	0.0	0.0607115115737	0.0	0.0	0.0	0.0	0.0	0.0	0.00282740407022	0.840484697841	0.00953860494019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0545285070685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1070374398e-05
A160PQ12.03	5.89587878073e-05	0.0	0.0633806968929	0.0914745592831	0.0	0.0	0.0	0.000412711514651	0.0	0.0	0.0	0.0	0.0	5.89587878073e-05	0.19037792583	0.481988090325	0.0024173103001	0.0	0.0	0.0	0.0	0.0	0.0	8.8438181711e-05	0.169742350097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160RJQC.03	2.46901387586e-05	0.0	0.00540714038813	4.93802775172e-05	0.0	0.000123450693793	0.0	0.194533603279	0.0	0.0	0.0	0.0	0.0	0.0	0.167794183003	0.0453557848995	0.0	0.0118759567429	0.0	0.0	0.0	0.000123450693793	0.0	2.46901387586e-05	0.574687669745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160PRBH.03	5.29604914734e-05	0.0	0.0672598241712	0.0765014299333	0.0	0.00023832221163	0.0	0.112117360449	0.0	0.0	0.0	0.0	0.0	0.000105920982947	0.029260671539	0.666534265438	0.00100624933799	0.0	0.0	0.0	0.0	0.011465946404	0.00177417646436	0.000105920982947	0.0335769515941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160PTG2.03	0.000158403294789	0.0	0.0685886266434	0.0501346428006	0.0	0.0	0.0	0.149136702043	0.0	0.0	0.0	0.0	0.0	0.0	0.000950419768731	0.699588151434	0.000158403294789	0.0	0.0	0.0	0.0	0.00126722635831	0.0	0.0289878029463	0.00102962141613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160P86X.03	9.01225666907e-05	0.0	0.217691059841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.123287671233	0.403253424658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.255677721702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160RK5F.03	0.000275428980637	0.0	0.388575205883	0.0383397141047	0.0	0.0	0.0	0.0181232269259	0.0	0.0	0.0	0.0	0.0	0.0	0.0693530173245	0.353292753464	0.0100531577933	0.0	0.0	0.0	0.0	0.00603189467596	0.0	0.0	0.115955600848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160PFPF.03	0.000155840917591	0.0	0.00963096870714	0.0646428126169	0.0	0.0	0.0	0.00349083655405	0.0	0.0	0.0	0.0	0.0	0.0	0.469642189253	0.261501059718	0.0	0.0	0.0	0.0	0.0	3.11681835183e-05	0.0	9.35045505548e-05	0.190811619499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160PX8S.03	0.0	0.0	0.0205231265796	0.324533357693	0.0	0.0	0.0	0.058402606498	0.0	0.0	0.0	3.04497426997e-05	0.0	0.0	0.180140677811	0.403154593344	0.0	0.0	0.0	0.0	0.0	0.0	0.000121798970799	0.0	0.0130933893609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160PK2M.03	0.0	0.0	0.10953151877	0.114616007285	0.0	0.000328847515936	0.0	0.08061823333	0.0	0.0	0.0	0.0	0.0	0.0	0.0857027218456	0.526282505312	0.00437620155823	0.0	0.0	0.0	0.0	0.0141404431853	0.00308610745725	0.000303551553172	0.0609632702621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.05919255287e-05
H160PY69.03	0.0	0.0	0.23744895508	0.00024021138602	0.0	4.80422772039e-05	0.0	0.152029786212	0.0	0.0	0.0	0.0	0.0	0.0	0.0816478501081	0.489238529906	0.000288253663224	0.0	0.0	0.0	0.0	0.0012731203459	0.0	0.0036512130675	0.0337496997358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000384338217632
E160RK7C.03	0.0	0.0	0.0658159597412	0.0558950395399	0.0	0.000107836089145	0.0	0.138173975557	0.0	0.0	0.0	0.0	0.0	0.0	0.049281092739	0.513838964774	0.000107836089145	0.0	0.0	0.0	0.0	0.00341480948958	0.00204888569375	0.00787203450755	0.155930984903	0.0	0.0	0.000179726815241	0.0	0.0	0.00733285406183	0.0	0.0
J160RKNM.03	4.44464198409e-05	0.0	0.436597182097	0.0115116227388	0.0	0.0	0.0	0.118938619494	0.0	0.0	0.0	0.0	0.0	0.0	0.00262233877061	0.395706475843	0.000177785679364	0.0	0.0	0.0	0.0	0.00257789235077	0.0	0.0207120316459	0.0111116049602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160RJ9X.03	0.0	0.0	0.119588806396	0.0124500285551	0.0	0.0	0.0	0.0850180849039	0.0	0.0	0.0	0.0	0.0	3.80734818199e-05	0.0387968779745	0.675880449267	0.00494955263659	0.000533028745479	0.0	0.0	0.0	0.0	0.0	3.80734818199e-05	0.0627070245574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160RJ31.03	9.46700747894e-05	0.0	0.000416548329073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0826659093061	0.334791252485	0.0	0.0	0.0	0.0	0.0	1.89340149579e-05	0.0	0.0	0.58201268579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160P065.03	0.000108369198378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.382311050562	0.133603740285	0.0	0.0	0.0	0.0	0.000201257082701	0.000216738396755	0.0	0.0	0.483527881847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.09626281079e-05
D160PB6Z.03	4.00288207509e-05	0.0	0.349971979825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.104635337443	0.394724201425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.150628452486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160P8T1.03	7.48633743418e-05	0.0	0.00793551768023	0.0	0.0	0.0	0.0	0.617697701694	0.0	0.0	0.0	0.0	0.0	0.0	0.0991939710029	0.273974995633	0.0	0.0	0.0	0.0	0.0	7.48633743418e-05	0.0	0.0	0.00104808724079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
