# Constructed from biom file
OTU_ID	NAS_CST_1	NAS_CST_2	NAS_CST_3	NAS_CST_4	NAS_CST_5	NAS_CST_6	NAS_CST_7	REC_CST_1	REC_CST_2	REC_CST_3	REC_CST_4	REC_CST_5	REC_CST_6	THR_CST_1	THR_CST_2	THR_CST_3	THR_CST_4	THR_CST_5	THR_CST_6
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__	5.49111724625e-06	9.65866624707e-06	8.49881328497e-05	9.0783232337e-05	0.000122921399857	2.8500524093e-05	5.10008925156e-07	1.97130295437e-07	8.68032699597e-05	0.0	4.39428063868e-07	0.0	0.0	0.0	1.46457786619e-07	2.33987839865e-06	5.04297420902e-06	2.6252601879e-06	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Arthrobacter	0.0	3.1610180445e-06	2.59252790574e-05	9.22474780198e-06	6.99908326591e-06	1.02918559225e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.13250353356e-07	0.000122731625186	0.000424156138809	0.000169443933423	0.000685192909041	5.46687076318e-07
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Citricoccus	0.0	0.0	3.89853820411e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Kocuria	9.67482562434e-06	0.000127845618689	0.000913427501224	0.000240429141125	0.00107158881086	0.000430410692552	0.000108631901058	9.85651477186e-08	1.64074587683e-06	3.60131952347e-06	2.34361634063e-06	1.68990609433e-06	1.15834487576e-06	0.0	5.27248031827e-06	0.000335453475879	4.03437936722e-07	0.0	2.15941395145e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Microbispora	2.31847172619e-05	6.32203608899e-06	0.0	6.14983186799e-06	8.74885408238e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus	1.55145852354e-05	0.000494962742134	0.000243561174302	0.000557145482326	0.000654851728066	0.000301102759167	7.29312762973e-05	2.95695443156e-07	9.84447526095e-06	7.45100591063e-07	8.78856127736e-07	1.20707578167e-06	3.18544840833e-06	0.0	1.17166229295e-06	1.06358109029e-06	4.03437936722e-07	0.0	1.77673299803e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Nesterenkonia	8.44586128828e-05	1.69465689608e-05	1.10133704266e-05	3.35312261374e-05	2.17263209713e-05	5.75288356691e-05	5.10008925156e-06	0.0	3.04709948553e-06	0.0	0.0	1.20707578167e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia	0.00023550791745	3.90736952722e-05	0.000271533185917	0.000664913964584	0.00114945361219	0.000641789579575	6.73211781206e-05	8.65401996969e-05	0.000144385637161	4.88040887147e-05	2.66586358747e-05	1.62955230525e-05	5.82068300068e-05	0.0013692805189	0.00173786809602	0.0013935039445	0.000524065879801	0.000933279996797	0.00720724907063
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae;Other	0.0	0.0	0.0	3.07491593399e-05	7.58234020473e-06	7.91681224805e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae;g__	0.0	0.0	2.24165946737e-06	2.049943956e-06	7.87396867414e-06	7.38902476484e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae;g__Dactylosporangium	0.0	4.39030283958e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae;g__Pilimelia	0.0	0.0	0.0	0.0	0.0	5.04037046459e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae;g__Virgisporangium	0.0	0.0	2.79720116145e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Mycobacteriaceae;g__Mycobacterium	0.00736934082624	0.0210785463813	0.0045046634314	0.0180780164742	0.00427833546052	0.000261518697927	8.87415529772e-05	1.55732933395e-05	8.98503694452e-06	2.85621893241e-06	6.73789697931e-06	8.44953047166e-07	4.92296572197e-06	0.00107030352349	0.0003447616297	0.000204420285555	0.000115383249902	0.000446622389466	0.0179491034332
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nakamurellaceae;g__	8.71605912103e-08	6.76106637295e-06	1.50093720858e-05	2.37207800622e-05	2.44967914307e-05	5.35704295451e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae;Other	0.0	0.0	4.87317275514e-06	1.56674288065e-05	8.74885408238e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae;g__Nocardia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae;g__Rhodococcus	6.97284729682e-07	1.66831507904e-06	5.00962159229e-05	5.12485988999e-05	3.1787503166e-05	1.00279621809e-05	5.10008925156e-07	0.0	2.16422194229e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other	0.0	3.86346649883e-06	1.16956146123e-06	1.90351938771e-06	0.0	0.0	0.0	0.0	0.0	0.0	8.05618117092e-06	2.41415156333e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__	1.18538404046e-05	1.641973262e-05	0.000106819946793	2.7674243406e-05	0.000134440724399	9.4737853235e-05	9.89417314803e-05	6.8995603403e-07	1.25009209663e-06	4.96733727376e-07	0.00073838562332	0.000276420354002	0.0	1.06625176678e-07	4.24727581194e-06	0.000159537163544	3.42922246213e-06	9.58219968582e-05	4.92018368686e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Aeromicrobium	0.0	0.0	8.96663786946e-06	3.89489351639e-05	4.95768398002e-06	4.22229986563e-06	0.0	0.0	3.12523024157e-07	0.0	0.0	0.0	0.0	0.0	0.0	4.23305273937e-05	0.0	4.49575807177e-05	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Friedmanniella	6.62420493198e-06	1.84392719262e-06	4.97063621025e-06	4.86129566708e-05	1.239420995e-05	3.69451238242e-06	6.57911513451e-05	0.0	3.12523024157e-07	1.24183431844e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Kribbella	0.0	0.0	0.0	0.0	1.02069964294e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Nocardioides	1.74321182421e-06	8.78060567916e-08	3.91803089514e-05	2.34279309257e-06	1.66228227565e-05	1.92642431369e-05	0.0	0.000569213728075	0.00153659757902	0.000481707532123	2.09460710444e-05	3.13839703233e-06	5.70484851311e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Pimelobacter	0.0	0.0	0.0	7.32122841427e-07	5.83256938826e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Propionicimonas	0.0	3.51224227166e-07	6.627514947e-06	0.0	8.35515564868e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiopsaceae;g__	0.0	0.0	1.26702491634e-06	1.75709481943e-06	0.0	0.0	0.0	0.0	7.81307560393e-08	2.48366863688e-07	0.0	4.82830312666e-07	4.63337950303e-06	0.0	0.0	0.0	0.0	0.0	2.73343538159e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiopsaceae;g__Prauseria	0.0	0.0	0.0	3.25062541594e-05	0.0	1.31946870801e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Promicromonosporaceae;g__Cellulosimicrobium	0.0	0.0	0.0	0.0	1.74977081648e-06	7.12513102324e-06	0.0	9.85651477186e-08	1.45323206233e-05	0.0	4.39428063868e-07	0.0	0.0	0.0	1.46457786619e-07	0.0	8.06875873443e-07	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Promicromonosporaceae;g__Promicromonospora	0.0	7.02448454332e-07	0.0	7.01373682087e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.12716218059e-07	1.0085948418e-06	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Promicromonosporaceae;g__Xylanimicrobium	4.35802956051e-07	0.0	0.0	1.46424568285e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;Other	8.71605912103e-07	5.26836340749e-07	1.36448837144e-06	0.0	1.89558505118e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__	1.05464315364e-05	3.09077319906e-05	1.30601029838e-05	0.000105572113734	6.32833778626e-05	6.25428167596e-05	1.73403034553e-05	1.97130295437e-06	0.0	9.81049111567e-06	4.54075665997e-06	2.98147718072e-05	4.63337950303e-06	8.53001413423e-07	0.0	3.19074327088e-06	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Luteococcus	0.0	1.40489690866e-06	4.87317275514e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Microlunatus	0.0	1.02733086446e-05	2.72897674288e-06	4.15845773931e-05	2.26012063795e-05	9.76406843926e-06	2.04003570062e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.9269626066e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionibacterium	0.00264628270974	0.000921436759971	0.00177266532141	0.00398333395564	0.00195507725894	0.00252203248849	0.00202320540609	0.00737247591906	0.00773681998603	0.000307602360677	2.82698721089e-05	0.000312511919873	3.56191049295e-05	0.000118247320936	2.21151257794e-05	7.50888249748e-05	6.67689785274e-05	1.50952460804e-05	0.00038295429696
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Pseudonocardiaceae;g__	0.0	0.0	5.84780730617e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Pseudonocardiaceae;g__Actinomycetospora	3.48642364841e-07	0.0	8.77171095926e-07	0.0	1.89558505118e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Pseudonocardiaceae;g__Pseudonocardia	8.71605912103e-08	5.26836340749e-07	6.3448709272e-05	6.44268100456e-06	2.84337757677e-05	9.13072345941e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.06625176678e-07	4.39373359856e-07	0.0	4.03437936722e-07	1.96894514092e-06	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Pseudonocardiaceae;g__Saccharopolyspora	0.0	8.78060567916e-08	4.19092856942e-06	0.0	1.45814234706e-06	0.0	5.61009817672e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.84036737372e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Pseudonocardiaceae;g__Thermobispora	0.0	0.0	1.85180564695e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Ruaniaceae;g__	2.3620520218e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Sanguibacteraceae;g__	0.0	0.0	0.0	0.0	4.22861280649e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Sanguibacteraceae;g__Sanguibacter	0.0	0.0	1.55941528165e-06	0.0	1.89558505118e-06	1.05557496641e-06	0.0	0.0	1.40635360871e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Sporichthyaceae;g__	6.10124138472e-07	1.31709085187e-06	4.90241179167e-05	3.66061420714e-05	4.5202412759e-06	0.0	2.85604998087e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.9192531802e-06	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptomycetaceae;Other	8.71605912103e-08	0.0	3.7913284035e-05	0.0	0.0	7.91681224805e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.12716218059e-07	0.0	9.84472570461e-07	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptomycetaceae;g__Streptomyces	0.0	0.0	1.55941528165e-06	6.45732346139e-05	1.00611821947e-05	0.0	0.0	0.0	1.48448436475e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Thermomonosporaceae;g__Actinomadura	0.0	0.0	0.0	3.36776507057e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Tsukamurellaceae;g__	0.0	0.0	6.53005149189e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Tsukamurellaceae;g__Tsukamurella	0.0	3.60004832845e-06	2.14419601226e-06	0.0	3.35372739825e-06	4.22229986563e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.46457786619e-07	0.0	2.01718968361e-07	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Williamsiaceae;g__Williamsia	0.0	3.0732119877e-06	2.63151328778e-05	6.66231785699e-05	1.31232811236e-06	8.44459973125e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Yaniellaceae;g__Yaniella	0.0	0.0	1.13057607919e-05	5.27128445828e-06	1.74977081648e-06	1.05557496641e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.47847721578e-06	0.0	1.25425266162e-05	7.32380106447e-07	1.20707578167e-07	3.47503462727e-06	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Alloscardovia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.32613748616e-05	5.1644429742e-05	7.45100591063e-07	1.61123623418e-06	2.896981876e-06	8.68758656818e-07	0.0	0.0	0.0	0.0	6.53033471739e-05	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	0.0	8.78060567916e-08	2.92390365309e-06	2.16708361062e-05	2.34760917877e-05	7.12513102324e-06	0.0	0.163730608046	0.0178441271103	0.0904385711752	0.0769659718625	0.0782695699575	0.112856962073	4.26500706712e-07	0.000323964624	1.06358109029e-06	0.0	4.62702108117e-05	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.58951637433e-06	8.68032699597e-05	2.35948520503e-06	4.39428063868e-07	0.00139936295369	0.0	5.13933351588e-05	6.59060039784e-06	1.06358109029e-06	2.42062762033e-06	6.56315046974e-07	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Scardovia	5.22963547262e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.000105169012616	7.96933711601e-06	0.0	0.0	0.000124811635824	0.0	0.0	1.43528630886e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__;g__	0.0	0.0	0.0	0.0	2.1872135206e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;Other	0.0	1.22928479508e-06	1.94926910206e-07	0.0	0.0	0.0	0.0	2.46412869297e-06	1.56261512079e-07	4.09805325085e-06	2.7830444045e-06	0.0035974479521	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__	1.74321182421e-07	0.0	5.84780730617e-07	2.19636852428e-06	3.35372739825e-06	0.0	0.0	0.000125867693637	4.68784536236e-07	8.2706165608e-05	0.000819679815136	0.00216899447208	2.49044148288e-05	0.0	1.90395122604e-06	0.0	0.0	2.29710266441e-06	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Adlercreutzia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.030442043e-05	7.81307560393e-08	3.47713609163e-06	0.000117327293053	0.000580120620669	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Atopobium	2.87629950994e-06	3.08199259338e-05	8.34287175681e-05	0.000489790180915	0.000272672618901	0.000195281368785	0.000172893025628	0.00399326839467	1.14070903817e-05	0.00158309038915	0.000246226191787	0.00372769142894	9.32467624985e-05	0.000171666534451	0.00467185693535	0.000489034585317	0.000128898420783	0.00345451424975	1.25738027553e-05
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella	0.0	2.89759987412e-05	0.0	5.31521182876e-05	1.92474789812e-05	4.80286609715e-05	0.0	0.00159675539304	4.84410687444e-06	0.0121956822911	0.0179885736985	0.00483385567526	0.00947931529076	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Eggerthella	0.0	0.0	0.0	0.0	1.74977081648e-06	0.000173114294491	0.0	0.00146763504953	0.000797558757649	0.00664865675749	0.00424795109341	0.002538721784	0.00742528023982	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Slackia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0842166249e-05	2.34392268118e-07	0.000572858171096	0.000404713246823	0.00085919654139	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__MB-A2-108;o__0319-7L14;f__;g__	8.71605912103e-08	8.78060567916e-07	1.65687873675e-06	3.22134050228e-06	0.0	3.69451238242e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.06625176678e-07	0.0	2.12716218059e-06	0.0	0.0	5.74021430133e-06
k__Bacteria;p__Actinobacteria;c__Nitriliruptoria;o__Euzebyales;f__Euzebyaceae;g__Euzebya	0.0	0.0	2.04673255716e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__OPB41;o__;f__;g__	0.0	0.0	7.40722258782e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__;g__	8.71605912103e-08	2.98540593091e-06	1.94926910206e-06	2.34279309257e-06	2.91628469413e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__AK1AB1_02E;g__	0.0	0.0	1.85180564695e-06	0.0	3.06209892883e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__	0.0	7.63912694087e-06	1.46195182654e-05	1.2299663736e-05	6.70745479649e-05	2.08476055865e-05	5.10008925156e-07	0.0	5.46915292275e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;Other;Other	0.0	0.0	7.79707640823e-07	0.0	2.88712184719e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__;g__	1.83037241542e-06	2.07222294028e-05	2.12470332124e-05	4.39273704856e-06	8.63220269462e-05	7.65291850645e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.70172974447e-06	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Conexibacteraceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Patulibacteraceae;g__	1.48173005057e-06	8.78060567916e-08	0.0	2.65028468597e-05	0.0	1.05557496641e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.06625176678e-07	0.0	0.0	0.0	0.0	3.82680953422e-06
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Patulibacteraceae;g__Patulibacter	0.0	0.0	1.16956146123e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;Other	0.0	0.0	0.0	0.0	1.02069964294e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__	0.0	2.63418170375e-07	8.57678404905e-06	6.29625643627e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Solirubrobacter	0.0	0.0	5.84780730617e-07	0.0	1.88100362771e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Armatimonadetes;c__;o__;f__;g__	0.0	0.0	0.0	5.54949113802e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;Other;Other;Other;Other	3.48642364841e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.5770423635e-06	5.46915292275e-07	1.9869349095e-06	2.41685435128e-05	6.75962437733e-06	5.50213815985e-06	0.0	1.46457786619e-07	2.12716218059e-07	0.0	5.25052037579e-06	2.73343538159e-07
k__Bacteria;p__Bacteroidetes;c__;o__;f__;g__	1.83908847454e-05	9.04402384953e-06	7.99200331844e-06	8.0533512557e-05	1.32690953583e-05	8.70849347285e-06	7.14012495219e-06	3.94260590874e-07	7.81307560393e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.85651477186e-08	0.0	0.0	0.0	2.29344398517e-06	2.89586218939e-07	0.0	1.6110356528e-06	6.38148654176e-07	2.21890865197e-06	1.96894514092e-06	0.0
